hashedIpAddress,last_game
000386124f307de8,0
0007183207b6008f,1
000a09e202e88d10,1
000a5bac5b7781ea,1
000a6e585b776c96,0
000bc9fe5640ed31,1
000d397013f09039,1
000e5d4c2c8e921f,0
000e954305ddb434,1
0011acb93ed0090b,0
0013e00d2529e52c,1
0015865e516d4932,0
001a0e3b756ed203,1
00210d6f590f218c,0
00216ef93a2a60bb,1
002219f2679e2ca4,1
0022cd0822775ffe,1
002a5c8d3e20d731,1
002c94603e92d10c,1
0032432015bedad6,0
003716ed22938d0a,0
00381d0a21b8ba73,1
00387299588695d4,0
0039c32563d54fe0,1
0039c5fa63d556b5,1
003a34e80bdab60d,1
003b919d1e5387e1,1
003bb5940f9d588a,0
003db1994c055d76,1
003de5ad49bf14e9,0
003e2ff46b3b4815,1
003e35463096964f,1
003f6ab431268bcc,1
0043bdc331b09dfd,1
004429b00ee3b2e5,0
0045bac960aed861,0
004b52b67e385dd4,1
005228124d328ca0,0
00532ebb63446769,1
0054f2386e8f174b,0
00584a976bfaab68,1
005a69ba6beedb5a,1
005cae3d08e4f919,1
00616ccd051e1ff2,0
006347ae219784e7,1
0066cc5a2cf97aef,1
00673e8e0a6e3024,0
0068f6c30855b1fd,0
006cd2003318e1a4,1
006f5e4771df374b,1
0073e78b6c80827e,1
007519dc19b7e34e,0
00768b271bc07744,1
0077815f26f2c4e0,1
007ac4a40efe229d,1
007b13af674035a0,0
007c18a95f9b5ea2,0
007c771d773efae3,1
007ce1bd7b91b8d5,1
007e638338fadecf,0
008451b30d1876a4,0
0086e2551b0ca60e,0
0087eb1a53292b6d,1
00880c98664192cf,1
008adcf50cd51a00,1
008dcea11def1196,1
008f1a3955dd2951,0
0090060a0400d8fb,0
00928a763926f846,0
009297a759a4c0df,0
0092bd034f9fc1a0,0
009345b85fa7b409,0
0094025522865764,1
009a4df508086fce,1
009a5020080863f9,0
009a55fa080867d3,1
009a582108085bfa,0
009a5a8c08085e65,0
009a5dfb08085fd4,0
009a6026080893ff,1
009b824c619f58ec,1
009d0e574d1a75b2,0
00a05d2370f4b9af,1
00a2608608a1c73e,0
00a580ef439ba86c,1
00a5eae468bcbfa9,1
00a663b174786f3d,1
00a6e14e5343bc97,0
00ac89122dce042b,1
00b6a4a75d44aaab,0
00b7e1d45e498161,1
00bc327a401820f9,1
00bd810c10e1e530,1
00bd9e5e413c399c,1
00be4cb10f3e29ca,1
00bff5ea19ea9a14,1
00c015f92ed6fde8,1
00c29a4c1d9bdaaf,0
00c29c5a1d9be0bd,1
00c4600f2d799ead,1
00c803ea235f9f74,1
00c9af023b710f27,0
00cc60c2739caf24,0
00cd5a476a491cd7,1
00cfe23d42781f99,1
00d2ec8608930eec,1
00d30efe09a6d834,1
00d39f8b76e16176,1
00d5341513926475,1
00d65104217cda89,0
00d65a7c3ebec980,1
00d7a2fb4b00e33b,0
00d8fab77c85edc2,1
00d9684f66f08869,0
00dcb2644585528b,0
00dfacc069d9da8a,0
00e03ddb7cfc50f3,0
00e0eb4d24846124,1
00e299f9793ff316,1
00e3907117773cee,0
00e5b6750f55ce30,1
00e6d5947fc891cb,1
00e8f9336f5c4306,0
00e9aea7783fdaa2,0
00eb66f43360401e,1
00ebb173733df393,1
00ee08e370570948,0
00ef449d1e07cce8,0
00ef4c721e07c4bd,1
00f12d474b00d730,1
00f1db514e930a1b,1
00f704592fa6b576,1
00f70c5c38889408,1
00f89ae9119a9ac4,0
0103123e56070099,0
0109d04e67252208,0
010c49c526265be9,0
010c5ac64218cbc5,1
010d50ed6eff8b09,0
010f6e367aa12764,0
0115e31523c08330,0
0115f88d6fefb646,0
0117b2fb589bd30a,1
011ad9813106fbc6,1
011bd76b2db77112,1
011c786350e6a9d2,1
011dcc55737827e1,0
0121ed451d964d86,0
0124bba82c5060a7,1
0125cedc2e19c5ed,0
01293dff2fa220df,1
012ed9c06dabd088,1
012ef4ad1ac35006,0
012f836c0c751c08,1
0132961858b8fdf9,1
0132ecf91e90b1a0,1
01338b653558fbec,1
0133fff429d76894,1
0135551f253e51f6,0
0137a01c38605c53,0
01380b5d215fd8c7,1
013c0268470f8b33,1
013cc28e5ecb1f90,1
0142041c6246c3b8,0
01423aa96246d245,1
01454b4a2a7a8b00,0
01457aec5abab834,1
014756cc6f91f7ab,1
0149c72345ea9f13,1
014aa3c35146c5e8,1
014b400136ffbb59,1
014b4ac336ffb61b,1
014b4d6036ffb8b8,1
014baf3834402681,0
014e2aba1a87a229,1
014eef1637b9ea14,0
014f5ebc41695b8d,1
01503c3a2b347a7b,1
015245d773376aab,1
01541e6f3b2dece6,0
01553c971d3cf175,1
01589fc64122cd77,1
0159a8b8323e728f,1
015acd8e70db6313,1
015c5cd7405a3880,1
015d33e513b9eecd,1
015e0d9044613f85,1
015fd4a011a359fc,1
016335f7056602b7,1
0164d9ef13c72a74,1
0165d01114fb57f5,0
0166ed9c6b8f92cc,0
016772ef1b0d1920,0
016915fb77f2f0c2,0
0169eb9c73337106,1
016b4ceb44b5250e,0
016b7c9754b71479,1
016ccdd85337632a,0
01730f703d4359e0,1
0173cafd2d7496ab,0
0173d2cf10bcbd7d,0
01786aa05ae0186f,0
01792653027de117,1
01798df849eb8dae,0
017ad1cf31a64f8b,1
017e59d6422e8710,1
017faaea75384908,0
0183dec329336f52,1
0186903938e4fadb,1
0186bb165d0e8f3b,0
01872d0910a32384,1
018ac7ef6ed95b2c,1
018aca6a442cd119,0
018dc41164b057ac,1
018e112f1d3461f1,1
0190242b71235e77,1
0194e0a63ce4ef6e,0
01957782295f19e1,0
019716ab780fcff9,0
01990d7f7acbb019,0
019ad12277f560d5,1
019ba14e2f6447e2,1
019e094f2bfea914,0
019e77467cd9522e,1
01a389d43a85d9a9,1
01aa73de3ad1f659,1
01abb34024554a97,1
01ad8c093ef1e536,1
01adab656aba8ba6,1
01aded3d16f3453f,0
01af704948e0e94b,0
01b003c70f48c959,1
01b1fd392836a1b8,1
01b5a5564e445b9c,0
01b7495346424f1d,1
01b80ea5144c0ff2,0
01b8fcb028d33ad7,0
01baf8514899d6a2,0
01be3de50480e76e,0
01c357492f8da96b,0
01c4bb394ab36a05,0
01c7e9cb53a2adfe,1
01c813ca75e9acec,1
01caaada6a67db18,1
01cb334f1dc79022,1
01cc9e8c3ffc9bef,0
01ccc80474e83d44,1
01ccd1d07c12e727,0
01cd515101f9c2f7,0
01d6dd5f79c0b14f,0
01d883400d9fc938,1
01db20765a8ec0fd,1
01db50a962c65715,1
01db5a1b62c65087,1
01dbe20162833b8a,0
01dca83d53f49f26,1
01e320681ceb1fff,1
01e36c3e11590ad9,0
01e713250f5c7931,1
01e97c245b1a7980,1
01eb058d37d695fa,0
01ed561a6f386dae,0
01ef20e32d40ade9,1
01efd591594f0b7b,1
01f0beed00235884,0
01f309c07362b72b,0
01f8000a3c72b11f,1
01f8226960a5683e,0
01f9bf9a27c0dc50,1
01fa3ebf628d8a2d,0
01fa85ab40dee7d2,0
01fa9a8318c301f6,0
01fad9de67a91283,1
01fca4083596eb7d,1
01fd8b5f6d5ae164,0
01fe033a3da9cc6f,0
01fe4d873c77cb5f,1
01fe50555ed0e021,0
020221361453bf83,0
020227f33838e4b2,0
02052b675bd8052e,1
0205412a4f04647f,0
0209dadc4c14e017,1
020a330e22d64d7e,1
020fd0b7103217f9,0
021101391b968607,1
021464f6353d4bd5,1
02180450782e9456,1
021c2821557ef7a0,0
021c62f463256089,0
021f00670172bb82,1
021f2de00026d212,0
021feec134bf0df6,1
022022113a762627,0
0222ad905042d653,1
0222fcf84fa4e5c9,1
0225d5f53a752b6b,1
0226bac4663e09af,1
0228d9685bb199e3,1
0229b0613c2bcc51,0
022ea29076461112,1
0230071b215ca414,1
023144414090a0bc,1
023235d42cf58e5b,0
0232e80d6b14b6aa,1
0233047e6cfef4d0,1
0233748e7ab97c3a,0
023a0792276f0488,1
023a15d2223ee0c9,0
023c70bd4f745660,0
0242716e1c151c2b,0
0244ef8962284291,0
0245cea3313d6220,0
0249a9ff79d2f6a1,1
0249eb656cdfe6a6,1
024a5ea20386a110,0
0251cb4f0c083471,0
025236d9244401ac,0
0252f568331d2ced,0
0254b4c640f4e200,0
0257451c72fbd4a9,1
025752972d27a63c,0
025a0569412e7ebb,1
025a644641a4f637,0
025bca143e647460,1
025ee7633241666b,1
025fb2c23aae36d0,0
0260fb20043ef63c,0
02622b2a411f9528,0
0266bdb55af5833c,0
026777c92ff53307,0
026844480614ae15,0
0268cd0b27bf5b9e,1
026ad3db5b7f717d,1
026e1ac651aaa76c,0
026f743963172d2d,0
026ff98e7c38a3a1,1
027083a80bde6e96,0
02721d062711a688,0
0272657f6d3b920e,1
027433ec4cc9ff72,1
0276b16c6920fddd,1
0277423679ed8ea7,1
0277564f7ddb803c,1
027aaa811683e67e,1
027bfe3b57a4a22c,0
027d8fcb2dc12d87,0
027fccfd424eee6d,1
0280ad4255bac7fe,1
028290347956d732,1
028297197956d217,0
0282f37f6701388b,0
0284000b288424e8,1
028432073370f62c,1
02851e2e6c3e359c,0
0287994824ed2675,0
02899df13b451f4c,1
028b34cb397ee5d6,0
028cad5b07e152c2,0
028da31566d84937,1
028df28220aa7ea3,1
028e26be7a6e024e,1
0292f2310fdf3e00,0
029360f659a3caaa,1
0294340d5516d51e,0
0295e7501095b95d,0
02962fd164e6d0a0,1
02965bb7152b983a,0
029680b813a24acd,1
0296c0f37fa30781,0
0299542414c3f20a,1
0299aa477754fe0b,1
0299c4733630f575,0
029d879a12f0cdc8,0
029fe9bf77b5295a,0
02a244350d8f01ee,1
02acc30128a76944,1
02b34eeb563d6643,1
02b4ae22140ee66f,1
02b51ece03103664,0
02b708371515e9fa,1
02b9adfe4816ea15,1
02bc8ae7672b2634,0
02bced3344917ced,1
02bdd166012560be,1
02c0213b627d2230,1
02c024aa1458f9c8,1
02c2295b2492907e,1
02c3af2b6053de51,1
02c3eb0e24385013,1
02c6cc694edd33f3,1
02ca571466cb27d4,1
02cac588122d1d1c,1
02cc938a38d706d7,0
02cffa6d237a89c0,0
02cfff3b237a8c8e,0
02d045f66ed041d6,1
02d646dd4c347464,1
02d7c7e244e6a520,0
02d847ea6f6a159a,1
02d853d86f6a0188,1
02d866bb6d8e318e,0
02dab50b71e35c3d,1
02db16a67acddc24,0
02db6b33646bc73b,1
02dc2a3055a403af,1
02de4a456f6618f8,1
02e03ec16c14408e,1
02e07b2d6f69f4e1,1
02e28def4c1afd01,0
02e34de51531ac19,1
02e893db5ac82f7a,0
02e929cd27acf885,0
02ec97b479a20102,1
02ede45c05933799,1
02ede58f0faf5ac4,1
02f2a93b1460a6e4,0
02f485117f49cd8a,0
02f8477d148a643e,1
02f9de450ca6dfd7,0
02fbf43c3615f8bb,1
02fc6f0572955eb5,1
02fe505e1d3a181e,0
02fe5d3955fa6fda,1
02feca333cde35dd,1
0303e9567990b6fe,0
030457da3e856695,0
03065fcd6a683eb9,1
03080a8f30915b09,1
03096dd31ef5e118,1
030aa061038118eb,1
030bd26b6361e6a0,1
030d94797b6a215a,1
030d98d06bbdc43e,1
030e53240cb9fab9,1
030e97da061feeff,1
030eaa5b79cabb25,1
030f15ef0380f0ff,1
0310292d1b308c8d,1
03166ca12e6152d0,0
0317633763a748f5,1
031786da6729ed24,1
03184e5531fbf657,0
0319077f62a00525,1
031d3bcd3f1f7fad,0
031de2154e6c5874,0
031e1a41783c710d,0
031e34896e4f0d39,1
031f32f96213124c,0
031fd6c676340c8f,0
03233795118969f0,0
032411a638b35efe,1
032429816a3e10aa,0
0324d9ae112f5d70,1
0325c2a223a24f59,0
032681ae1fc69be9,1
032c7af376434f0c,0
032cbea720fd9c98,1
032e1f5e2e00d7cd,1
0330c9cf283e3b88,0
033b8dba70e11efd,1
033be9752e481d92,0
033deb8326bce469,0
033f0faa061f58f6,1
0340abd767da7ab9,1
0342670f49ede57b,1
0343ee303aff3c51,1
034582330cf29fea,0
03466e8b3ede5e54,1
03476a0a39fc5f84,1
034a3fbe2cecb3f6,1
034cc4f36964d306,1
034d558306693213,1
034daab56b5b3969,1
034f647d0f7355de,0
0351d6aa08ae63f0,0
035309286cd790d2,1
03537a904cfde983,0
0353d3f673bca4fd,0
03555aa17f672db5,0
035a2ee3779b8f58,1
035d8d297a41c917,1
035f9c1e78b8b5aa,1
036305a116934279,1
0363e3f9658877dc,1
0365b5ed0fb90dfd,0
036707d473ea3131,1
036735ca73ea3f27,1
0368c68d14896e3c,1
036de60073dca034,1
036f377f0ebf9dfb,1
036f60ba27afb939,1
036f7bd94f8cb1cb,0
03741eef378cb40b,0
03747cbe70fc3e1d,0
037480b046e93ccd,1
037490e96acd0952,1
03750492335edd15,0
03772c0558013bb6,0
0377751e290b4522,0
037923004acc6a09,0
037b7b9b01473389,0
037bc61114271f45,1
037dd7d9102b9bb3,1
037e2004312db777,0
038100fa09442a92,1
038167a207921990,1
0384bae73e004caa,1
038645f61385e0ee,0
0386c73168eac74d,0
03873bde60b2fb2d,1
038766d07cb5935f,0
03885d377cd4db4b,1
038af65d499e3114,0
038b8a7d321eea30,1
038e362739bb5621,1
038fa48f0d6caadf,1
0390fe61399dfa8f,1
039392e36bf2f687,0
0394b2c37569426c,1
0394cfb42b6cc2ce,0
0395f3d41e193ec3,0
